RoMEO Record ID	Publisher	Policy Heading	Country	RoMEO colour	Published Permission	Published Restrictions	Published Max embargo	Accepted Permission	Accepted Restrictions	Accepted Max embargo	Submitted Permission	Submitted Restrictions	Submitted Max embargo	Open Access Publishing	Record Status	Updated
1597	"Universidad Externado de Colombia"	[Default policy]	CO	green	unknown	FALSE		can	FALSE		can	FALSE			public	2014-07-25
2342	"Universidad Francisco de Vitoria"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2015-06-16
2604	"Universidad Galileo, Instituto de Ciencias de la Familia"	[Default policy]	GT	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-27
2482	"Universidad ICESI"	[Default policy]	CO	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-13
1659	"Universidad ICESI, Facultad de Derecho y Ciencias sociales, Centro de Estudios Interdisciplinario, Jurídicos, Sociales y Humanistas (CIES)"	[Default policy]	CO	green	can	FALSE		can	FALSE		can	FALSE			public	2013-09-24
1700	"Universidad Icesi, Facultad de Ingeniería"	[Default policy]	CO	blue	can	FALSE		can	FALSE		unclear	FALSE		All journals OA	public	2013-10-30
1999	"Universidad Industrial de Santander, Escuela de Historia"	[Default policy]	CO	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2014-07-07
2137	"Universidad Industrial de Santander, Facultad de Ingenierías Fisicomecánicas"	[Default policy]	CO	green	can	FALSE		can	FALSE		can	FALSE			public	2014-11-10
1593	"Universidad Libre, Sede Principal, Facultad de Ciencias Económicas, Administrativas y Contables, Centro de Investigaciones"	[Default policy]	CO	blue	can	FALSE		can	FALSE		unclear	FALSE			public	2013-07-01
2484	"Universidad Miguel Hernández, Departamento de Psicología de la Salud"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-13
2214	"Universidad Nacional Automona de Mexico, Facultad de Ciencias Políticas y Sociales"	[Default policy]	MX	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-01-15
1945	"Universidad Nacional Autonoma de Mexico"	[Default policy]	MX	white	restricted	TRUE		cannot	FALSE		unclear	FALSE			public	2014-05-29
1681	"Universidad Nacional de Colombia"	"HiSTOReLo"	CO	green	can	FALSE		can	FALSE		can	FALSE			public	2013-10-16
686	"Universidad Nacional de Colombia"	[Default policy]	CO	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-07-19
1730	"Universidad Nacional de Costa Rica"	"Creative Commons Attribution No Derivatives"	CR	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2016-09-20
1731	"Universidad Nacional de Costa Rica"	"Creative Commons Attribution Non-Commercial Share Alike"	CR	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-05-28
1729	"Universidad Nacional de Costa Rica"	"Creative Commons Attribution Non-Commercial"	CR	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-05-28
1732	"Universidad Nacional de Costa Rica"	"Creative Commons Attribution"	CR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-05-28
2883	"Universidad Nacional de Costa Rica"	"Revista Ciencias Marinas y Costeras"	CR	green	can	FALSE		can	FALSE		can	FALSE			public	2016-09-23
1728	"Universidad Nacional de Costa Rica"	[Default policy]	CR	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-05-28
2006	"Universidad Nacional de Córdoba,  Centro de Estudios Avanzados"	[Default policy]	AR	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2014-07-10
754	"Universidad Nacional de Córdoba, CONICET, Centro de Investigaciones y Estudios sobre Cultura y Sociedad (CIECS)"	[Default policy]	AR	green	can	FALSE		can	FALSE		can	FALSE			public	2012-01-05
2266	"Universidad Nacional de Educacion a Distancia, Centro Asociado de Sevilla"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE			public	2015-03-31
2436	"Universidad Nacional de la Patagonia Austral"	[Default policy]	AR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-07-31
2485	"Universidad Nacional de La Plata, Facultad de Ciencias Jurídicas y Sociales, Instituto de Cultura Jurídica y Maestría en Sociología Jurídica"	[Default policy]	AR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-13
2051	"Universidad Nacional de La Plata, Facultad de Humanidades y Ciencias de la Educación"	[Default policy]	AR	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2016-07-26
2533	"Universidad Nacional de la Plata, Instituto de Física de Líquidos y Sistemas Biológicos (IFLYSIB)"	[Default policy]	AR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-18
1596	"Universidad Nacional de Lanús"	[Default policy]	AR	green	can	FALSE		cannot	FALSE		can	FALSE			public	2017-02-08
2110	"Universidad Nacional de Mar del Plata, Facutad de Arquitectura, Urbanismo y Diseno"	[Default policy]	AR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-09-17
2605	"Universidad Nacional de Trujillo"	[Default policy]	PE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-27
1960	"Universidad Nacional Mayor de San Marcos, Facultad de Ciencias Biológicas"	[Default policy]	PE	green	can	FALSE		can	FALSE		can	FALSE			public	2014-06-05
2096	"Universidad Nacional Mayor de San Marcos, Facultad de Letras y Ciencias Humanas"	[Default policy]	PE	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2014-09-11
1987	"Universidad Pablo de Olavide"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-12
2486	"Universidad Pedagógica y Tecnológica de Colombia, Facultad de Ingeniería"	[Default policy]	CO	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-13
2488	"Universidad Peruana de Ciencias Aplicada"	[Default policy]	PE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-13
1711	"Universidad Peruana Unión"	[Default policy]	PE	green	unknown	FALSE		can	FALSE		can	FALSE			public	2013-11-20
1426	"Universidad Politécnica de Valencia (PoliPapers)"	"12 month Embargo"	ES	white	restricted	FALSE	12	cannot	FALSE		cannot	FALSE			public	2013-01-30
1427	"Universidad Politécnica de Valencia (PoliPapers)"	"24 month Embargo"	ES	white	restricted	FALSE	24	cannot	FALSE		cannot	FALSE			public	2013-01-30
1428	"Universidad Politécnica de Valencia (PoliPapers)"	"Pre-print allowed"	ES	green	can	FALSE		can	FALSE		can	FALSE			public	2013-01-30
1425	"Universidad Politécnica de Valencia (PoliPapers)"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2013-01-30
2207	"Universidad Politécnica Salesiana"	[Default policy]	EC	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-01-13
2535	"Universidad Pontificia Bolivariana, Escuela de Teología, Filosofía y Humanidades"	[Default policy]	CO	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-18
2467	"Universidad Rey Juan Carlos, Grupo de investigación methaodos.org"	[Default policy]	ES	blue	cannot	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-08-12
2469	"Universidad Tecnológica Equinoccial"	[Default policy]	EC	green	cannot	FALSE		can	FALSE		can	FALSE			public	2015-08-12
1027	"Universidade Aberta"	[Default policy]	PT	green	can	FALSE		can	FALSE		can	FALSE			public	2011-06-24
1099	"Universidade Autónoma de Lisboa"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2011-11-09
3170	"Universidade Autónoma de Lisboa, Centro de Estudos de Arquitetura, Cidade e Território (CEACT/UAL)"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2018-01-31
885	"Universidade Católica Editora"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-08-12
886	"Universidade Católica Portuguesa, Centro de Estudos de História Religiosa"	[Default policy]	PT	white	restricted	FALSE	12	cannot	FALSE		cannot	FALSE			public	2010-11-22
887	"Universidade Católica Portuguesa, Centro de Estudos de Serviço Social e Sociologia"	[Default policy]	PT	blue	cannot	FALSE		can	FALSE		cannot	FALSE			public	2010-11-22
1028	"Universidade Católica Portuguesa, Centro de Investigação em Ciência e Tecnologia das Artes (CITAR)"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-06-24
888	"Universidade Católica Portuguesa, Centro Regional das Beiras, Departamento de Economia, Gestão e Ciências Sociais"	[Default policy]	PT	white	restricted	FALSE	6	cannot	FALSE		cannot	FALSE			public	2011-03-01
889	"Universidade Católica Portuguesa, Centro Regional das Beiras, Departamento de Letras"	[Default policy]	PT	white	restricted	FALSE	6	cannot	FALSE		cannot	FALSE			public	2010-11-22
1030	"Universidade Católica Portuguesa, Centro Regional do Porto"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-06-24
890	"Universidade Católica Portuguesa, Faculdade de Ciências Humanas, Centro de Estudos de Comunicação e Cultura (CECC)"	[Default policy]	PT	white	restricted	FALSE	12	cannot	FALSE		cannot	FALSE			public	2010-11-22
891	"Universidade Católica Portuguesa, Faculdade de Teologia"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-22
2473	"Universidade Comunitária Regional de Chapecó (UNOCHAPECÓ)"	[Default policy]	BR	blue	cannot	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-08-12
1055	"Universidade de Aveiro, Centro de Investigação em Didáctica e Tecnologia na Formação de Formadores"	[Default policy]	PT	green	can	FALSE		can	FALSE		can	FALSE			public	2011-10-05
1056	"Universidade de Aveiro, Departamento de Economia, Gestão e Engenharia Industrial"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2011-10-05
1102	"Universidade de Aveiro, Departamento de Electrónica, Telecomunicações e Informática (DETI)"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-11-09
1057	"Universidade de Aveiro, Departamento de Geociências"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-10-05
1050	"Universidade de Aveiro, Departamento de Línguas e Culturas"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-10-05
1349	"Universidade de Brasília"	"Attribution Non-Commercial No-Derivatives"	BR	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2012-09-17
1350	"Universidade de Brasília"	"Attribution Non-Commercial Share-Alike"	BR	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2012-09-17
1348	"Universidade de Brasília"	"Attribution Non-Commercial"	BR	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2012-09-17
913	"Universidade de Brasília"	[Default policy]	BR	green	unknown	FALSE		can	FALSE		can	FALSE			public	2012-09-17
2692	"Universidade de Brasília, Pos Graduacao em Grupo de Estudos em Literatura Brasileira Contemporânea"	[Default policy]	BR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-09-29
1693	"Universidade de Caxias do Sul"	[Default policy]	BR	green	can	FALSE		can	FALSE		can	FALSE			public	2013-10-24
3049	"Universidade de Coimbra, Centro de Estudos de Arqueologia, Artes e Ciências do Património"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2017-07-28
1052	"Universidade de Coimbra, Centro de Estudos Sociais"	[Default policy]	PT	green	can	FALSE		can	FALSE		can	FALSE			public	2014-08-06
892	"Universidade de Coimbra, Departamento de Ciências da Terra"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-22
3048	"Universidade de Coimbra, Faculdade de Ciências do Desporto e Educação Física"	[Default policy]	PK	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2017-07-28
3158	"Universidade de Coimbra, Faculdade de Ciências e Tecnologia, Departamento de Arquitetura (DARQ)"	[Default policy]	PT	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2018-01-19
3047	"Universidade de Coimbra, Faculdade de Direito, Instituto Jurídico"	[Default policy]	PK	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2017-07-28
893	"Universidade de Coimbra, Faculdade de Economia"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-22
3046	"Universidade de Coimbra, Faculdade de Letras, Fundação Eng. António de Almeida"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2017-07-28
894	"Universidade de Coimbra, Faculdade de Letras, Instituto de História Económica e Social"	[Default policy]	PT	white	restricted	FALSE	6	cannot	FALSE		cannot	FALSE			public	2012-01-11
3172	"Universidade de Coimbra, Faculdade de Psicologia e de Ciências da Educação, Laboratório de Avaliação Psicológica e Psicometria (PsyAssessmentLab)"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2018-01-31
2480	"Universidade de Fortaleza"	[Default policy]	BR	blue	cannot	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-08-12
980	"Universidade de Lisboa, Centro de Estudos Anglísticos"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-03-17
895	"Universidade de Lisboa, Centro de Estudos Geográficos"	[Default policy]	PT	green	can	FALSE		can	FALSE		can	FALSE			public	2011-03-07
896	"Universidade de Lisboa, Faculdade de Belas-Artes, Centro de Investigação e Estudos em Belas-Artes"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2017-03-20
1029	"Universidade de Lisboa, Faculdade de Ciências, Centro de Filosofia das Ciências"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-12-13
3166	"Universidade de Lisboa, Faculdade de Letras, Centro de Filosofia da Universidade de Lisboa (CFUL)"	[Default policy]	PT	white	restricted	FALSE	12	cannot	FALSE		cannot	FALSE			public	2018-01-31
1153	"Universidade de Lisboa, Faculdade de Letras, Centro de Filosofia"	[Default policy]	PT	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2011-12-13
897	"Universidade de Lisboa, Faculdade de Medicina"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-22
898	"Universidade de Lisboa, Instituto de Ciências Sociais"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-22
901	"Universidade de Lisboa, Jardim Botanico"	[Default policy]	PT	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2010-11-22
1151	"Universidade de Lisboa, Museu Nacional de História Natural e da Ciência"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2011-12-13
902	"Universidade de Lisboa, Unidade de I&D de Ciências da Educação"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-22
1417	"Universidade de São Paulo, Escola de Comunicações e Artes, Centro de Estudos Latino-Americanos sobre Cultura e Comunicação"	[Default policy]	BR	green	unknown	FALSE		can	FALSE		can	FALSE			public	2013-01-23
1682	"Universidade de São Paulo, Faculdade de Educação"	[Default policy]	BR	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2013-10-17
917	"Universidade de São Paulo, Museu de Zoologia"	[Default policy]	BR	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2010-11-30
940	"Universidade de Trás-os-Montes e Alto Douro, Centro de Investigação em Desporto, Saúde e Desenvolvimento Humano"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-04-12
3165	"Universidade de Trás-os-Montes e Alto Douro, Escola das Ciências Humanas e Sociais"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2018-01-31
3139	"Universidade do Algarve, Escola Superior de Gestão, Hotelaria e Turismo"	"No self-archiving"	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2018-01-12
2909	"Universidade do Algarve, Escola Superior de Gestão, Hotelaria e Turismo"	[Default policy]	PT	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-07-27
2517	"Universidade do Estado da Bahia"	[Default policy]	BR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-17
2498	"Universidade do Minho"	[Default policy]	PT	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-08-13
3065	"Universidade do Minho, Centro Interdisciplinar de Ciências Sociais"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2017-08-03
3174	"Universidade do Minho, Departamento de Geografia"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2018-02-01
3173	"Universidade do Minho, Instituto de Ciências Sociais, Centro Interdisciplinar de Ciências Sociais (CICS-Uminho)"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2018-02-01
978	"Universidade do Minho, Instituto de Educação, Centro de Investigação em Educação"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-03-18
903	"Universidade do Porto"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-22
3164	"Universidade do Porto, Faculdade de Desporto. Centro de Investigação em Atividade Física, Saúde e Lazer (CIAFEL)"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2018-01-31
3133	"Universidade do Porto, Faculdade de Letras"	"Pre-print only"	PT	yellow	cannot	FALSE		cannot	FALSE		can	FALSE			public	2018-01-09
904	"Universidade do Porto, Faculdade de Letras"	[Default policy]	PT	green	can	FALSE		can	FALSE		can	FALSE			public	2011-03-01
3155	"Universidade do Porto, Faculdade de Letras, Centro de Linguística (CLUP)"	"eLingUP"	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2018-01-19
3154	"Universidade do Porto, Faculdade de Letras, Centro de Linguística (CLUP)"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2018-04-06
3134	"Universidade do Porto, Faculdade de Letras, Instituto de Literatura Comparada Margarida Losa (ILC)"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2018-01-09
3156	"Universidade do Porto, Faculdade de Letras. Instituto de Filosofia"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2018-04-06
1053	"Universidade do Porto, Faculdade de Psicologia e de Ciências da Educação"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-10-05
3138	"Universidade do Porto, Faculdade de Psicologia e de Ciências da Educação, Centro de Investigação e Intervenção Educativas (CIIE)"	[Default policy]	PT	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2018-01-10
